start,State,mean,Min,Max
2023-08-22 02:00:00,,0.17368302844305558,0.106,0.279
2023-08-22 03:00:00,,0.17253316188388887,0.106,0.279
2023-08-22 04:00:00,,0.16943208122,0.105,0.28
2023-08-22 05:00:00,,0.1779564614125,0.106,0.274
2023-08-22 06:00:00,,0.2994781991861111,0.108,0.626
2023-08-22 07:00:00,,0.35465712354833334,0.173,1.538
2023-08-22 08:00:00,,0.2102785268652778,0.098,0.33
2023-08-22 09:00:00,,0.18325199342416665,0.085,0.285
2023-08-22 10:00:00,,0.23297049484444443,-0.22,0.501
2023-08-22 11:00:00,,0.22157541483999998,0.054,0.505
2023-08-22 12:00:00,,0.21832336764249996,0.013,0.519
2023-08-22 13:00:00,,0.22994290446444443,0.074,0.329
2023-08-22 14:00:00,,0.23034608906083334,0.059,1.298
2023-08-22 15:00:00,,0.2149634078588889,0.085,0.35
2023-08-22 16:00:00,,0.21319105762166668,0.08,0.765
2023-08-22 17:00:00,,0.3116384155636111,0.199,0.4
2023-08-22 18:00:00,,0.20009731513416665,0.11,0.318
2023-08-22 19:00:00,,1.0369761799541666,0.259,2.385
2023-08-22 20:00:00,,0.2610906116575,0.151,0.342
2023-08-22 21:00:00,,0.2700587259797222,0.17,0.464
2023-08-22 22:00:00,,0.20345709328472225,0.116,0.293
2023-08-22 23:00:00,,0.19419198732388887,0.111,0.77
2023-08-23 00:00:00,,0.17582550610416667,0.11,0.291
2023-08-23 01:00:00,,0.19526418359305556,0.108,0.286
2023-08-23 02:00:00,,0.19233645397083332,0.106,0.279
2023-08-23 03:00:00,,0.26494509460138893,0.107,0.576
2023-08-23 04:00:00,,0.2220315921966666,0.106,0.28
2023-08-23 05:00:00,,0.2053178841297222,0.108,0.292
2023-08-23 06:00:00,,0.18140653419111108,0.085,0.287
2023-08-23 07:00:00,,0.4182004604275,0.191,3.356
2023-08-23 08:00:00,,0.6498274282547222,0.223,2.774
2023-08-23 09:00:00,,0.2999848245902778,0.192,0.449
2023-08-23 10:00:00,,0.7963644683661112,0.167,2.663
2023-08-23 11:00:00,,0.27566013845777776,0.076,0.455
2023-08-23 12:00:00,,0.3190196181619445,-0.211,1.484
2023-08-23 13:00:00,,0.39385209942722227,0.131,3.205
2023-08-23 14:00:00,,0.3291066156425,0.208,0.492
2023-08-23 15:00:00,,0.29888584446027777,0.181,0.419
2023-08-23 16:00:00,,0.27394175497638895,0.18,1.259
2023-08-23 17:00:00,,0.29633668847416667,0.186,0.464
2023-08-23 18:00:00,,0.2674615303280556,0.191,0.489
2023-08-23 19:00:00,,0.3767623382008334,0.145,3.199
2023-08-23 20:00:00,,0.2406723575519444,0.144,0.33
2023-08-23 21:00:00,,0.33456560500861116,0.156,0.479
2023-08-23 22:00:00,,0.24787675518250005,0.127,0.31
2023-08-23 23:00:00,,0.2158272072352778,0.123,0.317
2023-08-24 00:00:00,,0.30754546897222224,0.113,0.592
2023-08-24 01:00:00,,0.19139945612666667,0.111,0.273
2023-08-24 02:00:00,,0.2049166939136111,0.108,0.293
2023-08-24 03:00:00,,0.19898192075638887,0.109,0.283
2023-08-24 04:00:00,,0.1955484720938889,0.11,0.283
2023-08-24 05:00:00,,0.18102237820833333,0.111,0.287
2023-08-24 06:00:00,,0.179892521155,0.11,0.287
2023-08-24 07:00:00,,0.3046368280538889,0.188,1.403
2023-08-24 08:00:00,,0.1979250255825,0.095,0.88
2023-08-24 09:00:00,,0.19408151707944446,0.091,0.284
2023-08-24 10:00:00,,0.21760162199888888,0.105,0.29
2023-08-24 11:00:00,,0.22107534611944446,-0.011,0.49
2023-08-24 12:00:00,,0.23383215313555553,-0.051,0.502
2023-08-24 13:00:00,,0.23265513459861106,-0.456,0.407
2023-08-24 14:00:00,,0.20304769056888894,-0.046,0.347
2023-08-24 15:00:00,,0.18920440387138893,0.096,0.302
2023-08-24 16:00:00,,0.18480650430277779,0.116,0.292
2023-08-24 17:00:00,,0.25840345436027773,0.184,0.373
2023-08-24 18:00:00,,0.8046097735502777,0.243,2.538
2023-08-24 19:00:00,,2.0068699515333335,0.178,3.279
2023-08-24 20:00:00,,0.518132365401111,0.117,2.828
2023-08-24 21:00:00,,0.3850863784286111,0.127,1.348
2023-08-24 22:00:00,,0.33293730518083337,0.198,1.353
2023-08-24 23:00:00,,0.23550848129944446,0.128,0.34
2023-08-25 00:00:00,,0.21085077320944443,0.113,0.31
2023-08-25 01:00:00,,0.20223744710583333,0.111,0.292
2023-08-25 02:00:00,,0.18509293128416668,0.11,0.281
2023-08-25 03:00:00,,0.1784130261738889,0.109,0.286
2023-08-25 04:00:00,,0.17610143289305558,0.109,0.281
2023-08-25 05:00:00,,0.17558428861277778,0.11,0.285
2023-08-25 06:00:00,,0.1889791516402778,0.109,0.281
2023-08-25 07:00:00,,0.40615205925194436,0.108,3.405
2023-08-25 08:00:00,,0.497792897915,0.073,2.687
2023-08-25 09:00:00,,0.5034794463469444,0.11,2.42
2023-08-25 10:00:00,,0.3593761542094444,0.07,2.328
2023-08-25 11:00:00,,0.20510188420166667,0.042,0.335
2023-08-25 12:00:00,,0.2025735779033333,-0.116,0.492
2023-08-25 13:00:00,,0.18444767326694442,0.115,0.308
2023-08-25 14:00:00,,0.18727778428444444,0.116,0.324
2023-08-25 15:00:00,,0.18176668065583332,0.095,0.299
2023-08-25 16:00:00,,0.19835098136444443,0.106,0.296
2023-08-25 17:00:00,,0.19440382228555553,0.108,0.286
2023-08-25 18:00:00,,0.2535951295830555,0.107,0.601
2023-08-25 19:00:00,,0.2554381819508333,0.101,0.571
2023-08-25 20:00:00,,0.19500301769111114,0.119,0.303
2023-08-25 21:00:00,,0.18791504348611113,0.119,0.303
2023-08-25 22:00:00,,0.18256644925999999,0.107,0.287
2023-08-25 23:00:00,,0.19279607363277781,0.102,0.285
2023-08-26 00:00:00,,0.19056150148805553,0.104,0.28
2023-08-26 01:00:00,,0.19182891812638891,0.104,0.286
2023-08-26 02:00:00,,0.17436830915916668,0.101,0.278
2023-08-26 03:00:00,,0.16672582812666667,0.1,0.277
2023-08-26 04:00:00,,0.16416862264249998,0.099,0.271
2023-08-26 05:00:00,,0.16420311016777778,0.101,0.279
2023-08-26 06:00:00,,0.17490954015000001,0.101,0.277
2023-08-26 07:00:00,,0.18360860293472223,0.099,0.312
2023-08-26 08:00:00,,0.18390929089222222,0.061,0.276
2023-08-26 09:00:00,,0.19797901452333333,0.108,0.308
2023-08-26 10:00:00,,0.19324580180361114,0.115,0.295
2023-08-26 11:00:00,,0.20228890093527777,0.022,0.487
2023-08-26 12:00:00,,0.19018038828722225,0.063,1.542
2023-08-26 13:00:00,,0.19206859792999997,0.105,1.295
2023-08-26 14:00:00,,0.174741591545,0.096,0.27
2023-08-26 15:00:00,,0.2001543549902778,0.107,0.282
2023-08-26 16:00:00,,0.19292715491055554,0.108,0.3
2023-08-26 17:00:00,,0.1957340044486111,0.109,0.286
2023-08-26 18:00:00,,0.17750361032388887,0.104,0.267
2023-08-26 19:00:00,,0.18897683751472225,0.101,0.281
2023-08-26 20:00:00,,0.20162983980694446,0.105,0.297
2023-08-26 21:00:00,,0.20154937236583334,0.119,0.298
2023-08-26 22:00:00,,0.1801714414975,0.106,0.29
2023-08-26 23:00:00,,0.16896581123972224,0.105,0.277
2023-08-27 00:00:00,,0.16587724318194444,0.101,0.282
2023-08-27 01:00:00,,0.16318622264000002,0.101,0.28
2023-08-27 02:00:00,,0.1722039537588889,0.099,0.265
2023-08-27 03:00:00,,0.1788838307475,0.098,0.32
2023-08-27 04:00:00,,0.17801100062722222,0.1,0.272
2023-08-27 05:00:00,,0.1813677382247222,0.101,0.277
2023-08-27 06:00:00,,0.17127947827305556,0.099,0.303
2023-08-27 07:00:00,,0.16240776378694446,0.101,0.276
2023-08-27 08:00:00,,0.1671474894752778,-0.148,0.323
2023-08-27 09:00:00,,0.19983749973388887,0.063,0.556
2023-08-27 10:00:00,,0.20343287643972222,-0.239,0.447
2023-08-27 11:00:00,,0.20426093634444442,0.009,0.44
2023-08-27 12:00:00,,0.2026101590302778,0.112,0.786
2023-08-27 13:00:00,,0.20570885443972223,0.089,0.296
2023-08-27 14:00:00,,0.18544236769416667,0.089,0.292
2023-08-27 15:00:00,,0.17506669046444445,0.089,0.294
2023-08-27 16:00:00,,0.17410901637083334,0.082,0.283
2023-08-27 17:00:00,,0.25841431444222224,0.108,0.589
2023-08-27 18:00:00,,0.23559135961055558,0.109,0.419
2023-08-27 19:00:00,,0.17121685417305557,0.101,0.282
2023-08-27 20:00:00,,0.18140867329861113,0.118,0.298
2023-08-27 21:00:00,,0.1855940229663889,0.118,0.282
2023-08-27 22:00:00,,0.19034310433499999,0.106,0.295
2023-08-27 23:00:00,,0.1848493884927778,0.102,0.283
2023-08-28 00:00:00,,0.1823791066975,0.103,0.276
2023-08-28 01:00:00,,0.17346431857305555,0.102,0.284
2023-08-28 02:00:00,,0.16019395885055557,0.1,0.273
2023-08-28 03:00:00,,0.15884688336694444,0.1,0.274
2023-08-28 04:00:00,,0.1562643809077778,0.101,0.271
2023-08-28 05:00:00,,0.17383008288194446,0.066,0.276
2023-08-28 06:00:00,,0.1802933134802778,0.103,0.279
2023-08-28 07:00:00,,0.17993519735694444,0.101,0.29
2023-08-28 08:00:00,,0.19243203581666668,0.072,0.374
2023-08-28 09:00:00,,0.19284012405527776,0.038,0.335
2023-08-28 10:00:00,,0.1925315962452778,0.06,0.644
2023-08-28 11:00:00,,0.18707945923222216,0.075,0.315
2023-08-28 12:00:00,,0.17600316482666667,-0.085,0.338
2023-08-28 13:00:00,,0.18692078162777773,0.111,0.347
2023-08-28 14:00:00,,0.2041609478672222,0.105,0.361
2023-08-28 15:00:00,,0.19099390265611116,0.108,0.286
2023-08-28 16:00:00,,0.18877517671027777,0.108,0.285
2023-08-28 17:00:00,,0.17254441451027777,0.109,0.283
2023-08-28 18:00:00,,0.21120065982944444,0.079,0.836
2023-08-28 19:00:00,,0.1664546135969444,0.095,0.279
2023-08-28 20:00:00,,0.17919926216222223,0.119,0.275
2023-08-28 21:00:00,,0.19832803834194446,0.118,0.298
2023-08-28 22:00:00,,0.18947331136638892,0.108,0.282
2023-08-28 23:00:00,,0.18405247787944445,0.103,0.28
2023-08-29 00:00:00,,0.18070522235972222,0.102,0.278
2023-08-29 01:00:00,,0.16530280426944444,0.102,0.898
2023-08-29 02:00:00,,0.15911521054555558,0.099,0.33
2023-08-29 03:00:00,,0.1580400807738889,0.098,0.274
2023-08-29 04:00:00,,0.16383606019833333,0.1,0.264
2023-08-29 05:00:00,,0.18573697546666665,0.102,1.458
2023-08-29 06:00:00,,0.1854305283975,0.101,1.439
2023-08-29 07:00:00,,0.18077405663416668,0.102,0.277
2023-08-29 08:00:00,,0.1763233719388889,0.102,0.283
2023-08-29 09:00:00,,0.16122815944638888,0.099,0.275
2023-08-29 10:00:00,,0.16083724225166665,0.102,0.277
2023-08-29 11:00:00,,0.15898047430194442,0.063,0.291
2023-08-29 12:00:00,,0.2071236563933333,0.057,0.441
2023-08-29 13:00:00,,0.1863456066516667,0.106,0.289
2023-08-29 14:00:00,,0.18677551172027773,0.108,0.285
2023-08-29 15:00:00,,0.18292032391944443,0.108,0.28
2023-08-29 16:00:00,,0.1796222559575,0.108,1.558
2023-08-29 17:00:00,,0.16535776761972223,0.105,0.303
2023-08-29 18:00:00,,0.16224265824638892,0.062,0.441
2023-08-29 19:00:00,,0.2607953258930555,0.103,0.592
2023-08-29 20:00:00,,0.26607558837500006,0.109,0.389
2023-08-29 21:00:00,,0.1846424567372222,0.119,0.297
2023-08-29 22:00:00,,0.1719317328094445,0.106,0.283
2023-08-29 23:00:00,,0.16348082620083335,0.102,0.281
2023-08-30 00:00:00,,0.1748617006511111,0.103,0.271
2023-08-30 01:00:00,,0.18332280253055555,0.101,0.279
2023-08-30 02:00:00,,0.1823388176202778,0.1,1.21
2023-08-30 03:00:00,,0.18270824209027778,0.101,0.989
2023-08-30 04:00:00,,0.1687434095186111,0.098,0.272
2023-08-30 05:00:00,,0.16337676637416665,0.103,0.281
2023-08-30 06:00:00,,0.1620477708486111,0.092,0.333
2023-08-30 07:00:00,,0.15932177830055552,0.093,0.249
2023-08-30 08:00:00,,0.23607773730555556,0.102,0.309
2023-08-30 09:00:00,,0.19183684846111107,-0.014,0.412
2023-08-30 10:00:00,,0.19695677652333335,-0.926,0.747
2023-08-30 11:00:00,,0.21761385561611113,0.025,0.533
2023-08-30 12:00:00,,0.20954668810138888,-0.039,0.325
2023-08-30 13:00:00,,0.1985437496402778,0.046,0.367
2023-08-30 14:00:00,,0.18704923999416667,0.107,0.29
2023-08-30 15:00:00,,0.18062037419055557,0.111,0.298
2023-08-30 16:00:00,,0.1716311789461111,0.095,0.287
2023-08-30 17:00:00,,0.16168929783,0.105,0.275
2023-08-30 18:00:00,,0.17057051068722218,0.08,0.266
2023-08-30 19:00:00,,0.18175298521777775,0.093,0.28
2023-08-30 20:00:00,,0.19791772603583332,0.104,0.293
2023-08-30 21:00:00,,0.19785395119805557,0.117,0.293
2023-08-30 22:00:00,,0.17979513308916664,0.106,0.28
2023-08-30 23:00:00,,0.16430838193277778,0.103,0.279
2023-08-31 00:00:00,,0.1641679551722222,0.103,0.279
2023-08-31 01:00:00,,0.27671495511583327,0.103,0.599
2023-08-31 02:00:00,,0.22905970375305554,0.1,0.305
2023-08-31 03:00:00,,0.1870200764822222,0.1,0.429
2023-08-31 04:00:00,,0.1634645100086111,0.1,0.277
2023-08-31 05:00:00,,0.16358735209805553,0.101,0.284
2023-08-31 06:00:00,,0.16176000220499998,0.103,0.336
2023-08-31 07:00:00,,0.16808984577805555,0.094,0.27
2023-08-31 08:00:00,,0.18264757920666666,0.099,0.279
2023-08-31 09:00:00,,0.18822037300722225,0.1,1.461
2023-08-31 10:00:00,,0.20802893563194447,0.118,0.31
2023-08-31 11:00:00,,0.2057448735913889,0.109,0.314
2023-08-31 12:00:00,,0.18693300225305554,0.12,0.327
2023-08-31 13:00:00,,0.18277468572805555,0.118,0.326
2023-08-31 14:00:00,,0.24858422535333335,0.119,0.497
2023-08-31 15:00:00,,0.17639501661722223,0.111,0.29
2023-08-31 16:00:00,,0.16750379257444448,0.107,0.298
2023-08-31 17:00:00,,0.1624901408,0.105,0.267
2023-08-31 18:00:00,,0.18381480495777777,0.104,0.278
2023-08-31 19:00:00,,0.18493290995555556,0.1,0.278
2023-08-31 20:00:00,,0.20043247673805556,0.106,0.292
2023-08-31 21:00:00,,0.1983905934486111,0.118,0.327
2023-08-31 22:00:00,,0.16934591668305554,0.106,0.282
2023-08-31 23:00:00,,0.16390267574527778,0.06,0.275
2023-09-01 00:00:00,,0.16377720651027777,0.105,0.284
2023-09-01 01:00:00,,0.18066831409944442,0.106,0.274
2023-09-01 02:00:00,,0.2883527336733333,0.102,0.581
2023-09-01 03:00:00,,0.20725066674638892,0.101,0.284
2023-09-01 04:00:00,,0.19061893451194445,0.1,1.409
2023-09-01 05:00:00,,0.18098416242083334,0.102,0.285
2023-09-01 06:00:00,,0.16534910693361113,0.098,0.31
2023-09-01 07:00:00,,0.16249914557944448,0.101,0.274
2023-09-01 08:00:00,,0.15856790225722217,0.098,0.276
2023-09-01 09:00:00,,0.17740964895944442,0.098,0.273
2023-09-01 10:00:00,,0.18250416466555552,0.101,0.277
2023-09-01 11:00:00,,0.18150465987388884,0.098,0.276
2023-09-01 12:00:00,,0.182684315725,0.088,0.279
2023-09-01 13:00:00,,0.17224542587527777,0.017,0.313
2023-09-01 14:00:00,,0.18296776801527778,0.114,0.296
2023-09-01 15:00:00,,0.23663290675138884,0.115,0.312
2023-09-01 16:00:00,,0.17812685891250002,0.111,0.286
2023-09-01 17:00:00,,0.16835090563805555,0.106,0.287
2023-09-01 18:00:00,,0.16473823973111112,0.105,0.279
2023-09-01 19:00:00,,0.1633449498538889,0.1,0.267
2023-09-01 20:00:00,,0.20025634498,0.109,0.304
2023-09-01 21:00:00,,0.1986487685827778,0.117,0.294
2023-09-01 22:00:00,,0.19045867854916668,0.108,0.283
2023-09-01 23:00:00,,0.18173717737249998,0.106,0.284
2023-09-02 00:00:00,,0.16428466766027777,0.103,0.278
2023-09-02 01:00:00,,0.16487764312999997,0.103,0.278
2023-09-02 02:00:00,,0.1583246352736111,0.101,0.273
2023-09-02 03:00:00,,0.1674760612186111,0.1,0.266
2023-09-02 04:00:00,,0.18247934293944446,0.101,0.81
2023-09-02 05:00:00,,0.18177190462611115,0.1,0.277
2023-09-02 06:00:00,,0.18280647390222224,0.101,0.28
2023-09-02 07:00:00,,0.1752569749138889,0.102,0.279
2023-09-02 08:00:00,,0.16275956660305557,0.088,0.276
2023-09-02 09:00:00,,0.16262787816694443,0.084,0.277
2023-09-02 10:00:00,,0.16088649440388889,0.088,0.276
2023-09-02 11:00:00,,0.18711098517305558,0.104,0.268
2023-09-02 12:00:00,,0.20654410079638885,0.006,0.957
2023-09-02 13:00:00,,0.31963576849333336,-0.478,3.406
2023-09-02 14:00:00,,0.3430851508744444,0.186,1.578
2023-09-02 15:00:00,,0.26597224919222223,0.16,0.322
2023-09-02 16:00:00,,0.3022921913291667,0.151,3.302
2023-09-02 17:00:00,,0.2770364921867951,0.118,0.416
2023-09-02 18:00:00,,0.3911158260936111,0.15,3.2
2023-09-02 19:00:00,,0.2790787873994444,0.132,0.473
2023-09-02 20:00:00,,0.24619670895111115,0.169,0.348
2023-09-02 21:00:00,,0.2547369349111111,0.162,0.349
2023-09-02 22:00:00,,0.21180526028138894,0.117,0.327
2023-09-02 23:00:00,,0.2026709513063889,0.111,0.295
2023-09-03 00:00:00,,0.21305279988305556,0.106,0.283
2023-09-03 01:00:00,,0.19598151564722222,0.105,0.285
2023-09-03 02:00:00,,0.1856537727397222,0.102,0.279
2023-09-03 03:00:00,,0.17716600936249996,0.103,0.281
2023-09-03 04:00:00,,0.16706232033750001,0.104,0.543
2023-09-03 05:00:00,,0.16782785902694441,0.105,0.34
2023-09-03 06:00:00,,0.16425365026916666,0.104,0.283
2023-09-03 07:00:00,,0.2548578027055555,0.176,0.38
2023-09-03 08:00:00,,0.1916457281,0.104,0.356
2023-09-03 09:00:00,,0.19182189628361115,0.087,0.355
2023-09-03 10:00:00,,0.21735857619861107,0.137,0.309
2023-09-03 11:00:00,,0.33881375405333336,0.131,3.133
2023-09-03 12:00:00,,0.716981563403889,0.238,3.795
2023-09-03 13:00:00,,1.4969337698169445,0.228,5.72
2023-09-03 14:00:00,,0.9929066924275,0.276,5.421
2023-09-03 15:00:00,,0.49975710893583325,0.216,2.633
2023-09-03 16:00:00,,0.6058211122966667,0.207,2.557
2023-09-03 17:00:00,,1.0945700445108333,0.39,2.684
2023-09-03 18:00:00,,0.4569462309658334,0.285,0.91
2023-09-03 19:00:00,,1.1673230822472223,0.269,4.657
2023-09-03 20:00:00,,1.0070640252777778,0.363,3.41
2023-09-03 21:00:00,,1.208234211843889,0.324,3.361
2023-09-03 22:00:00,,0.43421484806999994,0.248,0.677
2023-09-03 23:00:00,,0.4055149763880555,0.231,0.555
2023-09-04 00:00:00,,0.38485778439055546,0.261,0.524
2023-09-04 01:00:00,,0.3837633265211111,0.26,1.729
2023-09-04 02:00:00,,0.31955315978194443,-0.647,0.532
2023-09-04 03:00:00,,0.36024893411555553,-0.068,0.659
2023-09-04 04:00:00,,0.36885833669083334,-0.642,2.999
2023-09-04 05:00:00,,0.36638939923638886,0.237,0.511
2023-09-04 06:00:00,,0.3825897544927777,0.238,0.545
2023-09-04 07:00:00,,0.4591798113266666,0.287,0.615
2023-09-04 08:00:00,,0.5538547942147223,0.232,3.629
2023-09-04 09:00:00,,0.447815568768611,0.283,0.925
2023-09-04 10:00:00,,0.569789800811389,0.29,0.909
2023-09-04 11:00:00,,0.47412926314777776,0.324,0.644
2023-09-04 12:00:00,,0.4627666426747222,0.15,1.543
2023-09-04 13:00:00,,0.5187603136866666,0.293,3.458
2023-09-04 14:00:00,,0.44893794294694445,0.279,0.624
2023-09-04 15:00:00,,0.9938400711094443,0.272,2.862
2023-09-04 16:00:00,,0.5451420497827778,0.289,1.16
2023-09-04 17:00:00,,0.5432271027247222,0.401,0.723
2023-09-04 18:00:00,,0.6256879354075,0.217,4.264
2023-09-04 19:00:00,,0.6238876899772223,0.322,2.616
2023-09-04 20:00:00,,0.6258142388772221,0.484,0.733
2023-09-04 21:00:00,,0.8413594273416667,0.509,2.787
2023-09-04 22:00:00,,0.8757725247836113,0.272,1.304
2023-09-04 23:00:00,,0.3921625652005556,0.22,0.55
2023-09-05 00:00:00,,0.37162151001361116,0.209,0.531
2023-09-05 01:00:00,,0.35027056232388887,0.214,0.521
2023-09-05 02:00:00,,0.32521813381333337,-0.328,3.255
2023-09-05 03:00:00,,0.3546173342516666,-1.553,3.358
2023-09-05 04:00:00,,0.33407698928111107,-0.801,1.758
2023-09-05 05:00:00,,0.35438384296277775,0.204,0.506
2023-09-05 06:00:00,,0.3698334069019445,0.202,0.553
2023-09-05 07:00:00,,0.5672293559655556,0.25,1.655
2023-09-05 08:00:00,,0.4410396954783334,0.25,0.81
2023-09-05 09:00:00,,0.35751115916861115,0.2,0.54
2023-09-05 10:00:00,,0.369596992255,0.221,0.564
2023-09-05 11:00:00,,0.3839376743011111,0.218,0.58
2023-09-05 12:00:00,,0.4101573877458333,0.255,0.579
2023-09-05 13:00:00,,0.3241916916725,0.211,0.583
2023-09-05 14:00:00,,0.29135162917305557,0.197,0.383
2023-09-05 15:00:00,,0.2757795182447222,0.192,0.373
2023-09-05 16:00:00,,0.25243519129805553,0.183,0.523
2023-09-05 17:00:00,,0.3041949766558334,0.198,0.421
2023-09-05 18:00:00,,0.24802361866277778,0.115,0.332
2023-09-05 19:00:00,,0.3454474363927778,0.133,3.282
2023-09-05 20:00:00,,0.5897417352997222,0.135,1.103
2023-09-05 21:00:00,,0.8730366911919446,0.443,1.066
2023-09-05 22:00:00,,0.560511974465,0.249,0.928
2023-09-05 23:00:00,,0.18667666523583337,0.114,0.289
